datetime,date,hour,day_of_week,month,is_weekend,is_holiday,is_festival,is_pre_holiday,is_post_holiday,is_pre_festival,is_post_festival,workday_after_holiday,temperature,humidity,wind_speed,solar_irradiance,load,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24
01-02-2023 22:00,01-02-2023,22,2,2,0,0,0,0,0,0,0,0,18.53646956,65.10630794,2.509324165,232.9371406,2063.439278,2057.977515,2080.289137,2035.201388,1987.184735,108.5168203
01-02-2023 23:00,01-02-2023,23,2,2,0,0,0,0,0,0,0,0,21.98573977,61.83784501,3.322447598,117.473573,2088.070631,2063.439278,2106.303246,1940.345479,1986.482658,107.9412486
02-02-2023 00:00,02-02-2023,0,3,2,0,0,0,0,0,0,0,0,22.21909918,76.78189311,4.920563412,0,2138.496647,2088.070631,2049.738626,1582.234365,1985.722965,107.1223385
02-02-2023 01:00,02-02-2023,1,3,2,0,0,0,0,0,0,0,0,24.65637588,68.5400205,1.968954947,117.473573,2049.830272,2138.496647,2158.965154,2038.00449,1989.421216,110.894199
02-02-2023 02:00,02-02-2023,2,3,2,0,0,0,0,0,0,0,0,25.33584539,61.02473152,2.084722852,232.9371406,1998.349495,2049.830272,2056.151186,2055.153668,1984.87393,105.758313
02-02-2023 03:00,02-02-2023,3,3,2,0,0,0,0,0,0,0,0,25.66011586,80.42917268,2.526678596,344.4150891,2140.869117,1998.349495,1911.994777,2171.553807,1982.465526,104.7175935
02-02-2023 04:00,02-02-2023,4,3,2,0,0,0,0,0,0,0,0,27.77830918,69.31864132,2.034329926,450,2017.574277,2140.869117,1914.633459,2167.977433,1992.001957,108.3785111
02-02-2023 05:00,02-02-2023,5,3,2,0,0,0,0,0,0,0,0,27.38694502,60.21016274,4.584797429,547.8852861,1925.496445,2017.574277,2074.431552,2236.214019,1996.291157,107.2141829
02-02-2023 06:00,02-02-2023,6,3,2,0,0,0,0,0,0,0,0,26.74744921,55.86994845,1.094685098,636.3961031,1916.191733,1925.496445,1977.484625,2094.905003,1990.085528,106.8041681
02-02-2023 07:00,02-02-2023,7,3,2,0,0,0,0,0,0,0,0,25.21869805,51.83872383,2.319364126,714.0180063,1892.509142,1916.191733,1864.913902,2015.852199,1987.531657,107.8463024
02-02-2023 08:00,02-02-2023,8,3,2,0,0,0,0,0,0,0,0,23.46831674,51.18350774,3.187241942,779.4228634,1824.282198,1892.509142,1908.610544,2108.947814,1988.681459,106.6223341
02-02-2023 09:00,02-02-2023,9,3,2,0,0,0,0,0,0,0,0,25.64820324,56.23180273,4.749812082,831.4915793,1989.596635,1824.282198,1906.323907,1968.088382,1985.167778,110.6877456
02-02-2023 10:00,02-02-2023,10,3,2,0,0,0,0,0,0,0,0,22.73978809,56.54356669,2.311954515,869.3332437,1890.672439,1989.596635,1900.758029,2002.75955,1988.637475,109.4065413
02-02-2023 11:00,02-02-2023,11,3,2,0,0,0,0,0,0,0,0,24.32895836,52.32008186,3.620702542,892.3003752,1841.892942,1890.672439,1916.320116,1947.084554,1988.217242,109.7775047
02-02-2023 12:00,02-02-2023,12,3,2,0,0,0,0,0,0,0,0,20.9985558,47.10187891,4.77222686,900,1811.279571,1841.892942,1817.392397,1965.774066,1985.11611,112.9035964
02-02-2023 13:00,02-02-2023,13,3,2,0,0,0,0,0,0,0,0,20.27615298,42.99693335,1.013979178,892.3003752,1800.981669,1811.279571,1850.524372,2058.854334,1984.861409,113.3046009
02-02-2023 14:00,02-02-2023,14,3,2,0,0,0,0,0,0,0,0,20.39511686,56.91582829,1.450599773,869.3332437,1870.377572,1800.981669,1817.792267,2134.918734,1982.797129,116.270954
02-02-2023 15:00,02-02-2023,15,3,2,0,0,0,0,0,0,0,0,16.25031323,60.7821853,4.717413751,831.4915793,2015.768428,1870.377572,2030.47136,1938.568819,1984.988184,113.4885234
02-02-2023 16:00,02-02-2023,16,3,2,0,0,0,0,0,0,0,0,14.6014963,56.44936614,2.97160241,779.4228634,2015.471801,2015.768428,2042.638739,2152.612628,1984.375562,113.2718029
02-02-2023 17:00,02-02-2023,17,3,2,0,0,0,0,0,0,0,0,17.31867887,58.84722265,2.086843415,714.0180063,2221.894814,2015.471801,2230.236278,2046.417157,1983.243606,112.799005
02-02-2023 18:00,02-02-2023,18,3,2,0,0,0,0,0,0,0,0,17.73373716,56.39606897,3.965207787,636.3961031,2104.939351,2221.894814,2013.578033,2100.31129,1982.896045,112.0149984
02-02-2023 19:00,02-02-2023,19,3,2,0,0,0,0,0,0,0,0,17.62088888,66.08676023,2.935614806,547.8852861,1885.36281,2104.939351,2050.599468,2078.939169,1986.702766,114.625036
02-02-2023 20:00,02-02-2023,20,3,2,0,0,0,0,0,0,0,0,19.98453447,63.09233361,4.680404813,450,2034.601296,1885.36281,1954.304953,2207.367379,1979.817906,115.5787029
02-02-2023 21:00,02-02-2023,21,3,2,0,0,0,0,0,0,0,0,17.56601248,57.55581479,2.702799714,344.4150891,2136.426547,2034.601296,2057.977515,2166.421936,1983.163587,115.9695808
02-02-2023 22:00,02-02-2023,22,3,2,0,0,0,0,0,0,0,0,19.55716736,61.11425499,1.6594434,232.9371406,1901.367306,2136.426547,2063.439278,2140.813372,1986.432296,119.2297177
02-02-2023 23:00,02-02-2023,23,3,2,0,0,0,0,0,0,0,0,21.48925849,74.79419988,4.859318887,117.473573,2207.777978,1901.367306,2088.070631,2454.12497,1979.679297,119.2682752
03-02-2023 00:00,03-02-2023,0,4,2,0,0,0,0,0,0,0,0,22.08730478,70.88402908,3.498987861,0,2160.432438,2207.777978,2138.496647,2568.742819,1984.667104,126.2944185
03-02-2023 01:00,03-02-2023,1,4,2,0,0,0,0,0,0,0,0,22.37403567,68.63965813,2.585347338,117.473573,1969.429295,2160.432438,2049.830272,2102.202531,1985.581095,127.5294201
03-02-2023 02:00,03-02-2023,2,4,2,0,0,0,0,0,0,0,0,25.43602894,65.69423551,1.854536707,232.9371406,2026.7428,1969.429295,1998.349495,2035.320058,1982.231054,126.8223502
03-02-2023 03:00,03-02-2023,3,4,2,0,0,0,0,0,0,0,0,27.91233814,67.38283438,3.548609053,344.4150891,2013.120105,2026.7428,2140.869117,1971.309811,1983.414108,127.1113508
03-02-2023 04:00,03-02-2023,4,4,2,0,0,0,0,0,0,0,0,26.05251909,55.03879772,3.428959093,450,1903.420302,2013.120105,2017.574277,1957.832516,1978.091233,122.8339585
03-02-2023 05:00,03-02-2023,5,4,2,0,0,0,0,0,0,0,0,24.48126905,60.15942763,1.944758872,547.8852861,1830.484553,1903.420302,1925.496445,2070.730639,1973.334817,123.4472329
03-02-2023 06:00,03-02-2023,6,4,2,0,0,0,0,0,0,0,0,28.91758223,59.49011618,2.927295638,636.3961031,1907.339909,1830.484553,1916.191733,2009.251437,1969.375988,126.5329647
03-02-2023 07:00,03-02-2023,7,4,2,0,0,0,0,0,0,0,0,26.65833918,50.97950862,1.245322742,714.0180063,1942.576034,1907.339909,1892.509142,1954.811763,1969.007162,126.7075102
03-02-2023 08:00,03-02-2023,8,4,2,0,0,0,0,0,0,0,0,25.34429839,59.97741308,4.177460141,779.4228634,1759.736836,1942.576034,1824.282198,1826.485816,1971.093283,125.8022005
03-02-2023 09:00,03-02-2023,9,4,2,0,0,0,0,0,0,0,0,26.64174692,50.89064838,3.9914327,831.4915793,1935.043275,1759.736836,1989.596635,1934.550108,1968.403893,129.7065114
03-02-2023 10:00,03-02-2023,10,4,2,0,0,0,0,0,0,0,0,25.63557538,34.0486886,4.396679662,869.3332437,2007.51487,1935.043275,1890.672439,1813.388847,1966.130836,129.796951
03-02-2023 11:00,03-02-2023,11,4,2,0,0,0,0,0,0,0,0,23.78692212,47.78438468,1.398073593,892.3003752,1864.727763,2007.51487,1841.892942,1833.785008,1970.999271,129.032612
03-02-2023 12:00,03-02-2023,12,4,2,0,0,0,0,0,0,0,0,22.29471925,46.06111525,4.403654306,900,1781.007183,1864.727763,1811.279571,1953.032553,1971.950722,128.1201893
03-02-2023 13:00,03-02-2023,13,4,2,0,0,0,0,0,0,0,0,15.51987571,60.81779031,3.529094373,892.3003752,1846.60026,1781.007183,1800.981669,1959.240499,1970.689372,129.9073313
03-02-2023 14:00,03-02-2023,14,4,2,0,0,0,0,0,0,0,0,18.28342814,57.66034317,1.319434693,869.3332437,1799.679127,1846.60026,1870.377572,1829.430152,1972.590147,127.6300242
03-02-2023 15:00,03-02-2023,15,4,2,0,0,0,0,0,0,0,0,16.02011174,52.88934864,4.943466811,831.4915793,1940.474194,1799.679127,2015.768428,1995.130714,1969.644378,130.8665567
03-02-2023 16:00,03-02-2023,16,4,2,0,0,0,0,0,0,0,0,18.68969077,54.40239522,2.741895339,779.4228634,2009.817269,1940.474194,2015.471801,1943.837193,1966.507119,130.6150225
03-02-2023 17:00,03-02-2023,17,4,2,0,0,0,0,0,0,0,0,19.36518607,61.76152019,3.09654366,714.0180063,2014.334583,2009.817269,2221.894814,1910.742144,1966.271513,130.5279299
03-02-2023 18:00,03-02-2023,18,4,2,0,0,0,0,0,0,0,0,16.84251591,58.08376015,1.595991104,636.3961031,1962.060227,2014.334583,2104.939351,2033.649206,1957.62317,119.2431141
03-02-2023 19:00,03-02-2023,19,4,2,0,0,0,0,0,0,0,0,18.99409319,57.69096005,3.95958394,547.8852861,2023.688404,1962.060227,1885.36281,2119.148457,1951.669873,115.0618349
03-02-2023 20:00,03-02-2023,20,4,2,0,0,0,0,0,0,0,0,18.5380188,62.39417906,2.118672495,450,2061.458719,2023.688404,2034.601296,2143.861632,1957.43344,115.0604733
03-02-2023 21:00,03-02-2023,21,4,2,0,0,0,0,0,0,0,0,17.10433766,58.04681144,3.050490177,344.4150891,2120.647491,2061.458719,2136.426547,2102.372755,1958.552499,115.9706322
03-02-2023 22:00,03-02-2023,22,4,2,0,0,0,0,0,0,0,0,21.53759493,68.15031224,1.926144988,232.9371406,2065.457134,2120.647491,1901.367306,2155.578358,1957.895038,114.9586974
03-02-2023 23:00,03-02-2023,23,4,2,0,0,0,0,0,0,0,0,22.43682401,63.67619046,1.730359882,117.473573,2065.876447,2065.457134,2207.777978,2151.798549,1964.732115,116.3220556
04-02-2023 00:00,04-02-2023,0,5,2,1,0,0,0,0,0,0,0,22.43811432,71.19077022,1.112271705,0,1864.986439,2065.876447,2160.432438,1688.560318,1958.819551,106.634026
04-02-2023 01:00,04-02-2023,1,5,2,1,0,0,0,0,0,0,0,22.86214753,67.85875878,2.370371966,117.473573,1905.356611,1864.986439,1969.429295,1805.548287,1946.509301,99.13728705
04-02-2023 02:00,04-02-2023,2,5,2,1,0,0,0,0,0,0,0,25.4822865,75.90774635,1.02355502,232.9371406,1851.207772,1905.356611,2026.7428,1738.950705,1943.839606,99.35570746
04-02-2023 03:00,04-02-2023,3,5,2,1,0,0,0,0,0,0,0,25.15854995,60.67679702,4.445336532,344.4150891,1749.273714,1851.207772,2013.120105,1653.899342,1936.525646,99.4484054
04-02-2023 04:00,04-02-2023,4,5,2,1,0,0,0,0,0,0,0,26.00847719,59.3555368,1.372357481,450,1618.709906,1749.273714,1903.420302,1816.144582,1925.532046,105.0394577
04-02-2023 05:00,04-02-2023,5,5,2,1,0,0,0,0,0,0,0,28.39127773,60.81331537,2.030020426,547.8852861,1862.812516,1618.709906,1830.484553,1633.918629,1913.669113,122.3037936
04-02-2023 06:00,04-02-2023,6,5,2,1,0,0,0,0,0,0,0,28.02574322,61.15708649,3.832387478,636.3961031,1528.863055,1862.812516,1907.339909,1780.837491,1915.016112,121.5233363
04-02-2023 07:00,04-02-2023,7,5,2,1,0,0,0,0,0,0,0,26.6750203,59.54015498,4.827905768,714.0180063,1627.876517,1528.863055,1942.576034,1533.737945,1899.246243,144.8760967
04-02-2023 08:00,04-02-2023,8,5,2,1,0,0,0,0,0,0,0,25.82409388,57.73275057,4.95020835,779.4228634,1596.103157,1627.876517,1759.736836,1738.253872,1886.133763,154.6927508
04-02-2023 09:00,04-02-2023,9,5,2,1,0,0,0,0,0,0,0,25.85161682,50.70668957,2.797279873,831.4915793,1663.869225,1596.103157,1935.043275,1697.95171,1879.315693,163.8414382
04-02-2023 10:00,04-02-2023,10,5,2,1,0,0,0,0,0,0,0,26.09609321,52.09941115,1.601201685,869.3332437,1552.312268,1663.869225,2007.51487,1691.305469,1868.016774,169.0973519
04-02-2023 11:00,04-02-2023,11,5,2,1,0,0,0,0,0,0,0,23.04013131,48.6258285,1.989477549,892.3003752,1598.902593,1552.312268,1864.727763,1696.977276,1849.049999,178.0615334
04-02-2023 12:00,04-02-2023,12,5,2,1,0,0,0,0,0,0,0,22.69435846,53.62395517,2.742213096,900,1594.698673,1598.902593,1781.007183,1518.886446,1837.97395,185.169671
04-02-2023 13:00,04-02-2023,13,5,2,1,0,0,0,0,0,0,0,22.06034977,56.24281943,2.142367106,892.3003752,1671.913538,1594.698673,1846.60026,1554.9861,1830.211096,191.4601701
04-02-2023 14:00,04-02-2023,14,5,2,1,0,0,0,0,0,0,0,18.18568229,51.82694425,2.036200687,869.3332437,1746.636129,1671.913538,1799.679127,1636.093015,1822.932482,194.1121325
04-02-2023 15:00,04-02-2023,15,5,2,1,0,0,0,0,0,0,0,20.4389658,56.17775925,2.726789869,831.4915793,1661.609232,1746.636129,1940.474194,1674.605201,1820.722358,194.6895124
04-02-2023 16:00,04-02-2023,16,5,2,1,0,0,0,0,0,0,0,16.74846427,52.77488023,4.189314326,779.4228634,1788.391768,1661.609232,2009.817269,1778.476939,1809.102984,195.5514379
04-02-2023 17:00,04-02-2023,17,5,2,1,0,0,0,0,0,0,0,16.22005864,52.93192056,1.300247806,714.0180063,1737.189827,1788.391768,2014.334583,1686.88732,1799.876922,190.836629
04-02-2023 18:00,04-02-2023,18,5,2,1,0,0,0,0,0,0,0,15.72735487,57.22448173,3.746234769,636.3961031,1741.399852,1737.189827,1962.060227,1724.506721,1788.329223,185.6089198
04-02-2023 19:00,04-02-2023,19,5,2,1,0,0,0,0,0,0,0,15.72820262,70.49351501,1.037632961,547.8852861,1846.210225,1741.399852,2023.688404,1742.243074,1779.135041,182.0602562
04-02-2023 20:00,04-02-2023,20,5,2,1,0,0,0,0,0,0,0,16.12469011,57.48496959,1.677728253,450,1839.760566,1846.210225,2061.458719,1858.610798,1771.740117,175.1690914
04-02-2023 21:00,04-02-2023,21,5,2,1,0,0,0,0,0,0,0,23.04214589,71.81938413,4.075180068,344.4150891,1939.630743,1839.760566,2120.647491,1884.972791,1762.502694,164.7631814
04-02-2023 22:00,04-02-2023,22,5,2,1,0,0,0,0,0,0,0,18.34807412,68.12816141,4.51066071,232.9371406,1765.706393,1939.630743,2065.457134,1794.789795,1754.960329,151.2441437
04-02-2023 23:00,04-02-2023,23,5,2,1,0,0,0,0,0,0,0,21.92741563,69.08504255,2.006296716,117.473573,1823.840082,1765.706393,2065.876447,1892.351984,1742.470715,136.1079549
05-02-2023 00:00,05-02-2023,0,6,2,1,0,0,0,0,0,0,0,22.72837278,73.44814222,2.008690121,0,1827.293452,1823.840082,1864.986439,1866.375351,1732.385867,118.9944172
05-02-2023 01:00,05-02-2023,1,6,2,1,0,0,0,0,0,0,0,22.00816575,63.1162421,4.537805493,117.473573,1799.180685,1827.293452,1905.356611,1842.555443,1730.815326,117.4063513
05-02-2023 02:00,05-02-2023,2,6,2,1,0,0,0,0,0,0,0,22.83862412,70.85363055,4.098442485,232.9371406,1764.247099,1799.180685,1851.207772,1732.59584,1726.391329,112.4388182
05-02-2023 03:00,05-02-2023,3,6,2,1,0,0,0,0,0,0,0,26.64528293,62.05101627,1.533449242,344.4150891,1641.104711,1764.247099,1749.273714,1922.957245,1722.767967,109.6072128
05-02-2023 04:00,05-02-2023,4,6,2,1,0,0,0,0,0,0,0,27.85067051,64.90873245,1.678454245,450,1708.987012,1641.104711,1618.709906,1733.214393,1718.260926,110.6885281
05-02-2023 05:00,05-02-2023,5,6,2,1,0,0,0,0,0,0,0,25.65307288,68.10520021,3.382477515,547.8852861,1644.273675,1708.987012,1862.812516,1681.513329,1722.022472,108.6739988
05-02-2023 06:00,05-02-2023,6,6,2,1,0,0,0,0,0,0,0,27.84470858,66.4287426,2.843553219,636.3961031,1676.726803,1644.273675,1528.863055,1694.395238,1712.916687,105.4728371
05-02-2023 07:00,05-02-2023,7,6,2,1,0,0,0,0,0,0,0,30.00896842,50.71356512,1.279928757,714.0180063,1730.441366,1676.726803,1627.876517,1471.2371,1719.077676,98.33105719
05-02-2023 08:00,05-02-2023,8,6,2,1,0,0,0,0,0,0,0,29.98448522,54.77033833,3.357018732,779.4228634,1550.964181,1730.441366,1596.103157,1634.397134,1723.351211,96.40496427
05-02-2023 09:00,05-02-2023,9,6,2,1,0,0,0,0,0,0,0,27.68639226,48.56418578,1.422017501,831.4915793,1495.400289,1550.964181,1663.869225,1572.819682,1721.470421,99.38953185
05-02-2023 10:00,05-02-2023,10,6,2,1,0,0,0,0,0,0,0,23.42896237,52.1609257,2.818478022,869.3332437,1746.250873,1495.400289,1552.312268,1553.442535,1714.450882,109.1085718
05-02-2023 11:00,05-02-2023,11,6,2,1,0,0,0,0,0,0,0,22.09376568,57.08250174,1.914184115,892.3003752,1556.310484,1746.250873,1598.902593,1746.348169,1722.531657,103.6219688
05-02-2023 12:00,05-02-2023,12,6,2,1,0,0,0,0,0,0,0,22.29916988,52.83629272,3.023054416,900,1640.764476,1556.310484,1594.698673,1595.167057,1720.756986,106.16487
05-02-2023 13:00,05-02-2023,13,6,2,1,0,0,0,0,0,0,0,19.59524779,53.34201111,4.195869136,892.3003752,1515.039463,1640.764476,1671.913538,1512.56667,1722.676394,104.1846637
05-02-2023 14:00,05-02-2023,14,6,2,1,0,0,0,0,0,0,0,18.10804613,49.30284792,1.396226579,869.3332437,1656.442351,1515.039463,1746.636129,1672.501921,1716.139974,112.1262969
05-02-2023 15:00,05-02-2023,15,6,2,1,0,0,0,0,0,0,0,17.19189964,49.37605011,1.308035005,831.4915793,1768.925634,1656.442351,1661.609232,1647.503856,1712.3819,112.5703421
05-02-2023 16:00,05-02-2023,16,6,2,1,0,0,0,0,0,0,0,17.34364986,61.7804509,2.157005881,779.4228634,1737.780305,1768.925634,1788.391768,1822.465173,1716.853417,112.5972714
05-02-2023 17:00,05-02-2023,17,6,2,1,0,0,0,0,0,0,0,17.99709382,62.32172562,1.69589678,714.0180063,1716.308296,1737.780305,1737.189827,1708.35523,1714.744606,111.6693131
05-02-2023 18:00,05-02-2023,18,6,2,1,0,0,0,0,0,0,0,16.89966765,62.46311372,4.548921916,636.3961031,1845.929168,1716.308296,1741.399852,1601.879934,1713.874542,111.5681318
05-02-2023 19:00,05-02-2023,19,6,2,1,0,0,0,0,0,0,0,17.12620722,59.79812664,4.276014088,547.8852861,1839.440536,1845.929168,1846.210225,1842.000592,1718.229931,114.6861162
05-02-2023 20:00,05-02-2023,20,6,2,1,0,0,0,0,0,0,0,19.75666152,71.61279403,2.938147373,450,1773.9431,1839.440536,1839.760566,1867.297499,1717.94786,114.3655403
05-02-2023 21:00,05-02-2023,21,6,2,1,0,0,0,0,0,0,0,19.79633119,66.17783198,1.86911829,344.4150891,1838.241419,1773.9431,1939.630743,1772.269565,1715.205466,112.0839361
05-02-2023 22:00,05-02-2023,22,6,2,1,0,0,0,0,0,0,0,20.38016948,66.9650625,3.840089789,232.9371406,1895.192474,1838.241419,1765.706393,1798.675223,1710.980911,104.9404421
05-02-2023 23:00,05-02-2023,23,6,2,1,0,0,0,0,0,0,0,19.69395996,73.01795403,1.100857592,117.473573,1762.628734,1895.192474,1823.840082,1810.590122,1716.376164,111.0283607
06-02-2023 00:00,06-02-2023,0,0,2,0,0,0,0,0,0,0,0,20.35824355,67.80260129,1.065048985,0,2094.664112,1762.628734,1827.293452,2160.514271,1713.825691,109.1394235
06-02-2023 01:00,06-02-2023,1,0,2,0,0,0,0,0,0,0,0,23.94600472,67.2963756,1.334703786,117.473573,2062.110984,2094.664112,1799.180685,2261.189425,1724.966135,132.3938227
06-02-2023 02:00,06-02-2023,2,0,2,0,0,0,0,0,0,0,0,28.16460332,64.93935797,2.183939131,232.9371406,1977.439866,2062.110984,1764.247099,2179.899212,1735.921564,148.6789939
06-02-2023 03:00,06-02-2023,3,0,2,0,0,0,0,0,0,0,0,26.99362348,61.7960021,4.425700637,344.4150891,2001.22098,1977.439866,1641.104711,2062.719657,1744.804596,156.6025362
06-02-2023 04:00,06-02-2023,4,0,2,0,0,0,0,0,0,0,0,27.0634701,58.72188834,2.901872461,450,1956.048831,2001.22098,1708.987012,2000.501818,1759.809441,163.3417805
06-02-2023 05:00,06-02-2023,5,0,2,0,0,0,0,0,0,0,0,28.19584172,61.5782672,3.837835569,547.8852861,1954.34838,1956.048831,1644.273675,1891.780526,1770.103683,167.7259697
06-02-2023 06:00,06-02-2023,6,0,2,0,0,0,0,0,0,0,0,26.17485697,67.69912236,3.867222199,636.3961031,1814.419647,1954.34838,1676.726803,1846.163032,1783.023463,169.5445102
06-02-2023 07:00,06-02-2023,7,0,2,0,0,0,0,0,0,0,0,27.49876514,52.23282934,1.314291226,714.0180063,1959.151423,1814.419647,1730.441366,1901.457834,1788.760665,168.1148172
06-02-2023 08:00,06-02-2023,8,0,2,0,0,0,0,0,0,0,0,27.97960089,53.44912334,2.231491583,779.4228634,2094.424903,1959.151423,1550.964181,1801.456571,1798.29025,171.1205993
06-02-2023 09:00,06-02-2023,9,0,2,0,0,0,0,0,0,0,0,25.06953416,48.3615694,3.955816415,831.4915793,1930.172917,2094.424903,1495.400289,1988.421959,1820.934447,172.9175834
06-02-2023 10:00,06-02-2023,10,0,2,0,0,0,0,0,0,0,0,24.57110744,53.94246851,3.335042899,869.3332437,1938.352432,1930.172917,1746.250873,1789.549797,1839.049973,159.5912858
06-02-2023 11:00,06-02-2023,11,0,2,0,0,0,0,0,0,0,0,21.64666417,50.56102113,1.015757843,892.3003752,1858.674968,1938.352432,1556.310484,1714.890805,1847.054205,159.5520067
06-02-2023 12:00,06-02-2023,12,0,2,0,0,0,0,0,0,0,0,24.16458292,48.99863468,3.547076728,900,1891.627909,1858.674968,1640.764476,1819.091334,1859.652725,147.0434972
06-02-2023 13:00,06-02-2023,13,0,2,0,0,0,0,0,0,0,0,23.32716072,53.05479895,4.007532064,892.3003752,1949.912717,1891.627909,1515.039463,1777.399475,1870.105368,139.5317218
06-02-2023 14:00,06-02-2023,14,0,2,0,0,0,0,0,0,0,0,19.12628978,40.44699157,1.151922201,869.3332437,1785.219403,1949.912717,1656.442351,1920.174076,1888.225087,117.9917033
06-02-2023 15:00,06-02-2023,15,0,2,0,0,0,0,0,0,0,0,19.23594918,50.68657206,3.519403773,831.4915793,1895.799554,1785.219403,1768.925634,1924.625428,1893.590797,109.6244421
06-02-2023 16:00,06-02-2023,16,0,2,0,0,0,0,0,0,0,0,16.64264299,58.27378225,4.332666233,779.4228634,2047.848404,1895.799554,1737.780305,2083.368723,1898.877211,106.3619106
06-02-2023 17:00,06-02-2023,17,0,2,0,0,0,0,0,0,0,0,16.91649583,59.10855587,2.257483335,714.0180063,2029.253365,2047.848404,1716.308296,1995.995584,1911.796715,104.7626647
06-02-2023 18:00,06-02-2023,18,0,2,0,0,0,0,0,0,0,0,17.97540986,62.24795568,4.565124666,636.3961031,1969.011453,2029.253365,1845.929168,2026.358583,1924.836093,98.67154555
06-02-2023 19:00,06-02-2023,19,0,2,0,0,0,0,0,0,0,0,17.66170608,60.78129555,2.458998265,547.8852861,1878.584286,1969.011453,1839.440536,2115.246754,1929.964521,97.58466576
06-02-2023 20:00,06-02-2023,20,0,2,0,0,0,0,0,0,0,0,18.74787216,62.0891045,1.282918969,450,2166.413746,1878.584286,1773.9431,2034.638777,1931.595511,96.32488831
06-02-2023 21:00,06-02-2023,21,0,2,0,0,0,0,0,0,0,0,16.82900412,70.93948433,3.15818511,344.4150891,2171.958392,2166.413746,1838.241419,1985.908892,1947.948454,101.5686543
06-02-2023 22:00,06-02-2023,22,0,2,0,0,0,0,0,0,0,0,20.86771892,57.20931369,3.899107187,232.9371406,2137.020108,2171.958392,1895.192474,1989.648037,1961.853328,108.5030417
06-02-2023 23:00,06-02-2023,23,0,2,0,0,0,0,0,0,0,0,21.06902865,71.75797351,1.881087787,117.473573,2121.908863,2137.020108,1762.628734,2056.878372,1971.92948,113.1716608
07-02-2023 00:00,07-02-2023,0,1,2,0,0,0,0,0,0,0,0,24.26109429,67.20739108,2.200293751,0,2002.159084,2121.908863,2094.664112,2190.160542,1986.899485,107.9227901
07-02-2023 01:00,07-02-2023,1,1,2,0,0,0,0,0,0,0,0,23.25221868,70.07020255,4.881128831,117.473573,2129.536124,2002.159084,2062.110984,2013.539431,1983.045109,105.5321196
07-02-2023 02:00,07-02-2023,2,1,2,0,0,0,0,0,0,0,0,22.64876356,71.57689327,4.010607494,232.9371406,2097.293541,2129.536124,1977.439866,2151.984172,1985.85449,108.5818529
07-02-2023 03:00,07-02-2023,3,1,2,0,0,0,0,0,0,0,0,26.11558635,66.42460385,3.519909766,344.4150891,2095.266939,2097.293541,2001.22098,1938.029987,1990.848393,110.9092364
07-02-2023 04:00,07-02-2023,4,1,2,0,0,0,0,0,0,0,0,27.26507271,69.76579417,4.945723052,450,1995.867043,2095.266939,1956.048831,1991.211889,1994.766975,112.9345455
07-02-2023 05:00,07-02-2023,5,1,2,0,0,0,0,0,0,0,0,26.3920057,66.42600338,4.047794608,547.8852861,1997.246202,1995.867043,1954.34838,2016.497132,1996.426067,112.6330941
07-02-2023 06:00,07-02-2023,6,1,2,0,0,0,0,0,0,0,0,25.21187195,62.18186958,2.969424578,636.3961031,1926.856616,1997.246202,1814.419647,1983.907205,1998.213476,112.2761317
07-02-2023 07:00,07-02-2023,7,1,2,0,0,0,0,0,0,0,0,27.62797252,60.19533887,4.767697495,714.0180063,1959.862645,1926.856616,1959.151423,1975.513245,2002.89835,106.4692773
07-02-2023 08:00,07-02-2023,8,1,2,0,0,0,0,0,0,0,0,24.25130164,55.79673503,3.005411714,779.4228634,1863.717121,1959.862645,2094.424903,1927.794947,2002.927984,106.4566698
07-02-2023 09:00,07-02-2023,9,1,2,0,0,0,0,0,0,0,0,25.97619016,57.86347576,1.860167038,831.4915793,1924.509362,1863.717121,1930.172917,1729.352332,1993.31516,108.2368063
07-02-2023 10:00,07-02-2023,10,1,2,0,0,0,0,0,0,0,0,24.09155917,48.02592132,4.063575861,869.3332437,1816.665839,1924.509362,1938.352432,1971.254201,1993.079178,108.3865269
07-02-2023 11:00,07-02-2023,11,1,2,0,0,0,0,0,0,0,0,24.31378098,47.05238942,4.061868971,892.3003752,1886.357125,1816.665839,1858.674968,1909.960977,1988.008903,113.7704337
07-02-2023 12:00,07-02-2023,12,1,2,0,0,0,0,0,0,0,0,22.72682898,45.63173002,1.113593462,900,1863.160801,1886.357125,1891.627909,1859.882132,1989.162327,112.5358406
07-02-2023 13:00,07-02-2023,13,1,2,0,0,0,0,0,0,0,0,18.30210097,44.34941153,2.943336581,892.3003752,1828.431048,1863.160801,1949.912717,1922.514193,1987.976197,113.7520016
07-02-2023 14:00,07-02-2023,14,1,2,0,0,0,0,0,0,0,0,19.35691716,56.89654784,4.837155731,869.3332437,1887.191688,1828.431048,1785.219403,2066.343572,1982.914461,118.1376921
07-02-2023 15:00,07-02-2023,15,1,2,0,0,0,0,0,0,0,0,20.77069764,45.24816018,4.91482521,831.4915793,2004.01727,1887.191688,1895.799554,1935.131687,1987.163306,112.4134599
07-02-2023 16:00,07-02-2023,16,1,2,0,0,0,0,0,0,0,0,18.08959937,49.12523274,3.697416583,779.4228634,2001.386252,2004.01727,2047.848404,1907.717893,1991.672378,110.7474285
